date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:23:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:01%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2015/08/wooden-chair-02-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2015/08/wooden-chair-02-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:01	9024/9024	---M--	200	added ('OK')	image/jpeg	etag:%225af2d4c3-2340%22	https://merchandiser.wp-theme.design/wp-content/uploads/2015/08/wooden-chair-02-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2015/08/wooden-chair-02-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:03	237938/237938	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:02%20GMT	https://merchandiser.wp-theme.design/?add-to-cart=2017	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/indexc2d6.html	(from https://merchandiser.wp-theme.design/)
00:23:03	237827/237827	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:02%20GMT	https://merchandiser.wp-theme.design/?add_to_wishlist=2017	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index8858.html	(from https://merchandiser.wp-theme.design/)
00:23:04	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:03%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2015/08/wooden-chair-01-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2015/08/wooden-chair-01-500x500.33.delayed	(from https://merchandiser.wp-theme.design/)
00:23:04	11247/11247	---M--	200	added ('OK')	image/jpeg	etag:%225af2d4c6-2bef%22	https://merchandiser.wp-theme.design/wp-content/uploads/2015/08/wooden-chair-01-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2015/08/wooden-chair-01-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:05	235733/235733	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:04%20GMT	https://merchandiser.wp-theme.design/shop/seating/lexmod-hans-wegner-style-elbow-dining-side-chair-with-faux-leather-seat/	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/shop/seating/lexmod-hans-wegner-style-elbow-dining-side-chair-with-faux-leather-seat/index.html	(from https://merchandiser.wp-theme.design/)
00:23:05	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:05%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/05/modern-001-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/05/modern-001-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:06	11434/11434	---M--	200	added ('OK')	image/jpeg	etag:%225af2d667-2caa%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/05/modern-001-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/05/modern-001-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:07	237952/237952	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:06%20GMT	https://merchandiser.wp-theme.design/?add-to-cart=528	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/indexa495.html	(from https://merchandiser.wp-theme.design/)
00:23:08	223761/223761	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:07%20GMT	https://merchandiser.wp-theme.design/shop/seating/modern-chair/	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/shop/seating/modern-chair/index.html	(from https://merchandiser.wp-theme.design/)
00:23:08	237817/237817	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:07%20GMT	https://merchandiser.wp-theme.design/?add_to_wishlist=528	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index6461.html	(from https://merchandiser.wp-theme.design/)
00:23:09	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:09%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/05/modern-000-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/05/modern-000-500x500.37.delayed	(from https://merchandiser.wp-theme.design/)
00:23:09	12455/12455	---M--	200	added ('OK')	image/jpeg	etag:%225af2d66b-30a7%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/05/modern-000-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/05/modern-000-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:10	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:10%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/05/simple-002-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/05/simple-002-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:11	17259/17259	---M--	200	added ('OK')	image/jpeg	etag:%225af2d68a-436b%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/05/simple-002-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/05/simple-002-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:12	237916/237916	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:11%20GMT	https://merchandiser.wp-theme.design/?add-to-cart=309	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index65d4.html	(from https://merchandiser.wp-theme.design/)
00:23:12	237817/237817	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:11%20GMT	https://merchandiser.wp-theme.design/?add_to_wishlist=309	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index723a.html	(from https://merchandiser.wp-theme.design/)
00:23:13	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:13%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/05/simple-001-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/05/simple-001-500x500.3b.delayed	(from https://merchandiser.wp-theme.design/)
00:23:13	12848/12848	---M--	200	added ('OK')	image/jpeg	etag:%225af2d687-3230%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/05/simple-001-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/05/simple-001-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:17	237906/237906	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:15%20GMT	https://merchandiser.wp-theme.design/?add-to-cart=48	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index4684.html	(from https://merchandiser.wp-theme.design/)
00:23:18	229990/229990	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:16%20GMT	https://merchandiser.wp-theme.design/shop/seating/normann-copenhagen-form-barstool/	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/shop/seating/normann-copenhagen-form-barstool/index.html	(from https://merchandiser.wp-theme.design/)
00:23:19	237807/237807	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:16%20GMT	https://merchandiser.wp-theme.design/?add_to_wishlist=48	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index0cce.html	(from https://merchandiser.wp-theme.design/)
00:23:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:18%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/form-barstool-walnut-black-750964-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/form-barstool-walnut-black-750964-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:20	9922/9922	---M--	200	added ('OK')	image/jpeg	etag:%225af2d4ab-26c2%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/01/form-barstool-walnut-black-750964-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/01/form-barstool-walnut-black-750964-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:21	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:21%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/form-barstool-walnut-black-879495-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/form-barstool-walnut-black-879495-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:21	12504/12504	---M--	200	added ('OK')	image/jpeg	etag:%225af2d4a8-30d8%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/01/form-barstool-walnut-black-879495-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/01/form-barstool-walnut-black-879495-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:22	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:22%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/ovver-002-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/ovver-002-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:23	9454/9454	---M--	200	added ('OK')	image/jpeg	etag:%225af2d6cd-24ee%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/01/ovver-002-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/01/ovver-002-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:24	237948/237948	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:23%20GMT	https://merchandiser.wp-theme.design/?add-to-cart=2110	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index0510.html	(from https://merchandiser.wp-theme.design/)
00:23:25	225116/225116	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:23%20GMT	https://merchandiser.wp-theme.design/shop/seating/ovver-dinig-table/	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/shop/seating/ovver-dinig-table/index.html	(from https://merchandiser.wp-theme.design/)
00:23:26	237827/237827	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:23%20GMT	https://merchandiser.wp-theme.design/?add_to_wishlist=2110	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index05da.html	(from https://merchandiser.wp-theme.design/)
00:23:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:26%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/ovver-001-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/ovver-001-500x500.43.delayed	(from https://merchandiser.wp-theme.design/)
00:23:27	8516/8516	---M--	200	added ('OK')	image/jpeg	etag:%225af2d6d0-2144%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/01/ovver-001-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/01/ovver-001-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:27	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:27%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/ding-coffee-table-black-328390-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/ding-coffee-table-black-328390-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:28	9371/9371	---M--	200	added ('OK')	image/jpeg	etag:%225af2d524-249b%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/01/ding-coffee-table-black-328390-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/01/ding-coffee-table-black-328390-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:30	237933/237933	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:29%20GMT	https://merchandiser.wp-theme.design/?add-to-cart=2085	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/indexea7a.html	(from https://merchandiser.wp-theme.design/)
00:23:30	237827/237827	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:29%20GMT	https://merchandiser.wp-theme.design/?add_to_wishlist=2085	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index95af.html	(from https://merchandiser.wp-theme.design/)
00:23:31	240191/240191	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:29%20GMT	https://merchandiser.wp-theme.design/shop/seating/kayit-chair/	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/shop/seating/kayit-chair/index.html	(from https://merchandiser.wp-theme.design/)
00:23:31	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:31%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/ding-coffee-table-black-178622-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/uploads/2016/01/ding-coffee-table-black-178622-500x500.47.delayed	(from https://merchandiser.wp-theme.design/)
00:23:32	9155/9155	---M--	200	added ('OK')	image/jpeg	etag:%225af2d527-23c3%22	https://merchandiser.wp-theme.design/wp-content/uploads/2016/01/ding-coffee-table-black-178622-500x500.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/uploads/2016/01/ding-coffee-table-black-178622-500x500.jpg	(from https://merchandiser.wp-theme.design/)
00:23:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:33%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/plugins/bwp-minify/cache/minify-b1-merchandiser-slider-shortcode-styles-839b442a8c08d74f49ab2944aaf88537.css?ver=1568217794	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/plugins/bwp-minify/cache/minify-b1-merchandiser-slider-shortcode-styles-839b442a8c08d74f49ab2944aaf885375e59.css	(from https://merchandiser.wp-theme.design/)
00:23:33	4441/4441	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Sep%202019%2008:26:04%20GMT	https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-merchandiser-slider-shortcode-styles-839b442a8c08d74f49ab2944aaf88537.css?ver=1568217794	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-merchandiser-slider-shortcode-styles-839b442a8c08d74f49ab2944aaf885375e59.css	(from https://merchandiser.wp-theme.design/)
00:23:34	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Sep%202019%2018:53:34%20GMT	https://merchandiser.wp-theme.design/?ga_action=googleanalytics_get_script	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/indexc766.html	(from https://merchandiser.wp-theme.design/)
00:23:35	237958/237958	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:34%20GMT	https://merchandiser.wp-theme.design/?add-to-cart=2002	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index1881.html	(from https://merchandiser.wp-theme.design/)
00:23:35	237827/237827	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202019%2018:53:34%20GMT	https://merchandiser.wp-theme.design/?add_to_wishlist=2002	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/index0306.html	(from https://merchandiser.wp-theme.design/)
00:23:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202019%2018:53:37%20GMT	https://merchandiser-szcel9eb49h.stackpathdns.com/wp-content/plugins/bwp-minify/cache/minify-b1-jquery-selectBox-48946973d3cf0eda5517657bfba26077.js?ver=1568217794	C:/My%20Web%20Sites/merchy/merchandiser-szcel9eb49h.stackpathdns.com/wp-content/plugins/bwp-minify/cache/minify-b1-jquery-selectBox-48946973d3cf0eda5517657bfba26077.4b5e59.delayed	(from https://merchandiser.wp-theme.design/)
00:23:38	64/64	---M--	200	added ('OK')	image/gif	etag:%2240-58ffb7168b1bb%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.gif	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.gif	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:39	410611/410611	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2011%20Sep%202019%2008:26:05%20GMT	https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-jquery-selectBox-48946973d3cf0eda5517657bfba26077.js?ver=1568217794	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-jquery-selectBox-48946973d3cf0eda5517657bfba260775e59.js	(from https://merchandiser.wp-theme.design/)
00:23:43	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d5274f9-2876e%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.eot	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:44	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d5274f9-2876e%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfontd41d.eot	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:44	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%225d5274f9-12d68%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:46	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225d5274f9-17ee8%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.woff	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:47	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%225d5274f9-286ac%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:47	1106/1106	---M--	200	added ('OK')	image/png	etag:%225d5274f9-452%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.png	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/jquery.selectBox-arrow.png	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:47	784/784	---M-Z	200	added ('OK')	image/png	etag:%22310-58ffb7167f63c-gzip%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/facebook.png	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/facebook.png	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:48	913/913	---M-Z	200	added ('OK')	image/png	etag:%22391-58ffb7167fe0c-gzip%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/twitter.png	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/twitter.png	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:49	1706/1706	---M--	200	added ('OK')	image/jpeg	etag:%225d5274f9-6aa%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/pinterest.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/pinterest.jpg	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:50	13019/13019	---M--	200	added ('OK')	image/jpeg	etag:%225d5274f9-32db%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/googleplus.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/googleplus.jpg	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:51	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%225d5274f9-6c7db%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/fonts/fontawesome-webfont3e6e.svg	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:51	2486/2486	---M--	200	added ('OK')	image/jpeg	etag:%225d5274f9-9b6%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/email.jpg	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/email.jpg	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:52	1221/1221	---M--	200	added ('OK')	image/png	etag:%225d5274f9-4c5%22	https://merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/whatsapp.png	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/yith-woocommerce-wishlist/assets/images/whatsapp.png	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:52	302/302	---M-Z	200	added ('OK')	image/png	etag:%2212e-58e9971284571-gzip%22	https://merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:53	323/323	---M-Z	200	added ('OK')	image/png	etag:%22143-58e99712860c9-gzip%22	https://merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/vc/info.png	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:53	244/244	---M-Z	200	added ('OK')	image/png	etag:%22f4-58e9971299947-gzip%22	https://merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:54	495/495	---M-Z	200	added ('OK')	image/png	etag:%221ef-58e99712989a7-gzip%22	https://merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
00:23:54	712/712	---M-Z	200	added ('OK')	image/png	etag:%222c8-58e997126de13-gzip%22	https://merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/merchy/merchandiser.wp-theme.design/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://merchandiser.wp-theme.design/wp-content/plugins/bwp-minify/cache/minify-b1-wp-block-library-fd94062a9fc7696a9245fcb87b8bdae2.css?ver=1568217794)
